ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,HouseholdIncomeRangeKey,HouseholdIncomeRange,HouseholdIncomeRangeEng,Year,TotalHousehold,HouseholdSize2Person,HouseholdSize4Person,HouseholdSize7Person,HouseholdSize8More,,,,
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,0.7,1.1,0,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,6.3,9.1,1.8,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,16.7,21.9,7.9,6.3,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,39.1,42.2,36.9,21.8,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,28.7,22,37.7,50.6,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,7.8,3,14.7,21.3,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0.3,0,0.9,0,0,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,388,0.5,0,0,0,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,1477,1.9,0,0,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,6472,8.5,0,0,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,36638,34.1,11.2,10.9,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,34657,21.4,21.7,11.7,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,55659,22.3,42.1,34.2,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,21411,7.3,13.2,25.7,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,12496,2.2,10.7,12.6,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,3392,1.8,1.1,4.9,0,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,1565,2.1,0.8,3.5,0,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,690,3.5,9,7.6,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,5042,12.4,21.4,24.4,37.5
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,25219,37.8,44.7,39.1,36
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,25684,19.6,10.8,14.2,26.5
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,63227,16.1,11,5.8,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,22372,5.2,1.6,0,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,13603,1.4,0,1.5,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,7223,1.9,0.6,3.9,0,,
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,0,0,0,0,0,,
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,897,2.5,0,0,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,2461,6.7,0,0,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,15770,29.4,14.8,3.1,18.1
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,17420,23.1,23.6,13.6,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,28706,25.7,36.8,60.9,70.1
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,9734,10.1,15.3,10,11.9
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,5216,2.3,9.3,12.1,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,194,0.2,0.2,0.4,0,,
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,760,1.1,0.8,0,0,,
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,839,1.9,0,0,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,2997,6.8,0,0,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,12005,22.5,4.8,2.2,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,16984,21.4,17.5,8,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,35709,29.1,44.6,52.5,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,16359,13.9,22.2,16,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,5843,3.1,6.6,17.3,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,1894,0.3,3.5,3.9,0,,
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,0,0,0,0,0,,
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,0,0,0,0,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,1161,0,0,0,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,14925,14.6,0,0,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,30476,19.3,10.6,0,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,70358,36.5,39.5,12.3,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,61163,15.7,29.1,56.6,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,29164,11,14.1,16.7,100
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,7990,1.8,5.4,5,0,,
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,0,0,0,0,0,,
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,1261,0,1.4,0,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,4807,4.1,0,0,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,28174,20.1,5.4,0,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,44235,30.2,9.5,1.9,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,102866,34.8,54.3,39,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,44761,8.5,21.8,41.4,33.4
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,13970,2.4,5.9,14.1,38
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0,0,0,0,0,,
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,0,0,0,0,0,,
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,441,1.1,0,0,0
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,3600,7.7,1.4,0,0
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,19796,38,11.4,6.5,0
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,14718,14.4,23.4,18.1,0
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,24804,29.2,33.3,27.8,0
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,11167,2.7,23.9,27.8,0
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,5265,5.6,5,12.8,0
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,1787,1.3,1.5,7,0,,
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,1225,0.1,2.5,4.6,0,,
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,4607,3,7.3,9.6,0
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,19301,21.2,23.2,21.7,0
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,38237,38.2,49,52.4,0
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,10937,15.9,9.3,5.6,0
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,8903,12.7,7.5,6.1,0
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,1788,3,1.1,0,0
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,2711,5.9,0,0,0
26,นครนายก             ,Nakhon Nayok        ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,37,0.1,0,0,0,,
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,8756,4.5,2.8,10.9,0,,
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,31245,14.2,14.7,27.6,29.8
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,48072,19.9,28.4,34.8,20.8
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,47661,25.8,31.3,12.6,17.4
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,20118,11.5,11.5,5.9,29.6
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,18687,15.7,8,3.7,2.4
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,6894,6,2.2,2.9,0
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,2826,2.1,1.1,1.7,0
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,217,0.3,0,0,0,,
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,3209,0,2.8,2.9,0,,
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,24195,4.3,16.3,24,12.2
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,47381,21.5,25.2,30,31.6
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,58114,32,29.3,26,38.5
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,28581,15.7,15.1,10.9,15.4
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,22453,18.1,8.2,5.5,2.3
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,6017,5.1,2.4,0,0
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,2500,2.9,0.2,0.7,0
27,สระแก้ว             ,Sa kaeo             ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,686,0.4,0.5,0,0,,
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,85,0.1,0,0,0,,
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,5355,2.8,0.8,0,0
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,20269,9.7,3.7,0,0
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,97260,36.2,20.1,10.4,2.1
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,83289,17.5,23.2,16.2,0
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,143129,22.5,35.4,44.9,83.8
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,46633,6.3,11.2,17.9,3.1
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,24714,4.6,4.5,10.4,8.8
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,2725,0.3,1.1,0.1,2.2,,
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,5615,0.9,2,2.4,0,,
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,63404,7.9,21.2,32.4,58
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,95385,26.1,28.4,30.2,42
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,118360,42.9,31.3,27.8,0
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,30217,8.6,11.3,4.3,0
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,21219,9.1,5.3,2.9,0
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,5454,3.8,0.4,0,0
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,903,0.6,0.1,0,0
32,สุรินทร์            ,Surin               ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,285,0,0.2,0,0,,
33,ศรีสะเกษ            ,Si Sa Ket           ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,5968,0.1,3.4,0.2,26,,
33,ศรีสะเกษ            ,Si Sa Ket           ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,60146,9.5,18.7,38.1,30.9
33,ศรีสะเกษ            ,Si Sa Ket           ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,110300,31.4,41.7,32.3,15.1
33,ศรีสะเกษ            ,Si Sa Ket           ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,94913,40,27.9,20.2,28.1
33,ศรีสะเกษ            ,Si Sa Ket           ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,20771,7.9,5,8.7,0
33,ศรีสะเกษ            ,Si Sa Ket           ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,10091,6.3,2.3,0,0
33,ศรีสะเกษ            ,Si Sa Ket           ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,4767,3.2,0.7,0.5,0
33,ศรีสะเกษ            ,Si Sa Ket           ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,776,0.5,0.1,0,0
33,ศรีสะเกษ            ,Si Sa Ket           ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,1196,1.1,0,0,0,,
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,0,0,0,0,0,,
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,413,0.6,0.1,0,0
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,12432,16.7,2.1,0.2,0
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,68463,46.1,33.2,31.3,0
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,48846,23,27,32.2,3.4
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,43748,11.7,29.2,30,45.4
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,8241,1.3,5.3,5.6,51.2
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,3178,0.6,3,0.5,0
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,243,0.1,0.1,0.2,0,,
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,2006,1.1,1.4,2,0,,
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,27447,5.3,22.6,36.5,41
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,56399,25.3,51.6,35.2,49.4
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,40360,46.7,16.7,15.8,0
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,8068,7.5,3.5,6.6,0
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,7065,6.2,4,3.9,9.6
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,1980,3.4,0.2,0,0
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,2337,4.3,0,0,0
35,ยโสธร               ,Yasothon            ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,95,0.2,0,0,0,,
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,4835,1796,2763,276,0,,
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,422,422,0,0,0
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,24381,19530,2042,2808,0
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,115102,53996,30252,30855,0
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,70651,21523,24681,24447,0
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,95693,6755,20905,14841,53192
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,20307,3940,4950,11416,0
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,17245,3043,4666,9535,0
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,4286,299,1495,2492,0,,
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,1808,0,1.2,0.5,0,,
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,363,0.1,0.2,0,0
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,12758,7.3,2.7,0,0
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,77981,39,16.5,16.1,0
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,74300,22.5,28.5,19.9,0
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,81051,18.1,32.1,36.6,0
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,24458,4.8,10,12.1,0
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,22247,6.3,7.4,10.4,0
36,ชัยภูมิ             ,Chaiyaphum          ,2,ภาคกลาง,Central,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,6091,1.8,1.5,4.1,0,,
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,3.4,1,3.8,4.1,31.2,,
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,12.4,13,6.2,20.6,45.8
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,35.4,19.3,38.8,49.7,23
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,35.5,38.3,44.1,18.9,0
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,9.5,20.2,4.4,6.2,0
