ProvinceKey,ProvinceName,ProvinceNameEng,AmphurKey,AmphurName,AmphurNameEng,RegionKey,Expr1,Region,Year,NoOfHouseHold,HouseHoldRateChange,Source
30,นครราชสีมา          ,Nakhon Ratchasima   ,3029,ลำทะเมนชัย                    ,Lamtaman Chai                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,8746,1.1,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3030,บัวลาย                        ,Bua Lai                       ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,6676,1.47,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3031,สีดา                          ,Sida                          ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,6708,1.65,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3032,เฉลิมพระเกียรติ               ,Chaloem Phra Kiat             ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,10556,1.71,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3001,เมืองนครราชสีมา               ,Mueang Nakhon Ratchasima      ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,219895,2.39,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3002,ครบุรี                        ,Khon Buri                     ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,34790,1.56,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3003,เสิงสาง                       ,Soeng Sang                    ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,20975,1.24,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3004,คง                            ,Khong                         ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,21574,1.7,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3005,บ้านเหลื่อม                   ,Ban Lueam                     ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,5974,1.08,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3006,จักราช                        ,Chakkarat                     ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,19725,1.3,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3007,โชคชัย                        ,Chok Chai                     ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,31467,1.9,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3008,ด่านขุนทด                     ,Dan Khun Thot                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,39513,1.58,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3009,โนนไทย                        ,Non Thai                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,20918,1.37,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3010,โนนสูง                        ,Non Sung                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,35352,1.72,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3011,ขามสะแกแสง                    ,Kham Sakaesaeng               ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,12245,1.35,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3012,บัวใหญ่                       ,Bua Yai                       ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,24471,1.45,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3013,ประทาย                        ,Prathai                       ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,20827,1.54,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3014,ปักธงชัย                      ,Pak Thong Chai                ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,39557,1.71,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3015,พิมาย                         ,Phimai                        ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,39018,1.32,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3016,ห้วยแถลง                      ,Huai Thalaeng                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,20417,1.14,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3017,ชุมพวง                        ,Chum Phuang                   ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,22460,1.36,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3018,สูงเนิน                       ,Sung Noen                     ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,34020,3.3,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3019,ขามทะเลสอ                     ,Kham Thale So                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,9575,1.54,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3020,สีคิ้ว                        ,Si Khio                       ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,46602,1.74,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3021,ปากช่อง                       ,Pak Chong                     ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,98797,3.51,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3022,หนองบุญมาก                    ,Nong Bunmak                   ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,17365,1.44,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3023,แก้งสนามนาง                   ,Kaeng Sanam Nang              ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,10236,1.2,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3024,โนนแดง                        ,Non Daeng                     ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,6714,1.65,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3025,วังน้ำเขียว                   ,Wang Nam Khiao                ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,18477,2.62,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3026,เทพารักษ์                     ,Thepharak                     ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,7771,1.65,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3027,เมืองยาง                      ,Mueang Yang                   ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,7270,1.07,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3028,พระทองคำ                      ,Phra Thong Kham               ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,12764,1.62,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3029,ลำทะเมนชัย                    ,Lamtaman Chai                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,8867,1.38,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3030,บัวลาย                        ,Bua Lai                       ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,6779,1.54,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3031,สีดา                          ,Sida                          ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,6782,1.1,กรมการปกครอง  กระทรวงมหาดไทย
30,นครราชสีมา          ,Nakhon Ratchasima   ,3032,เฉลิมพระเกียรติ               ,Chaloem Phra Kiat             ,2,2,ภาคตะวันออกเฉียงเหนือ,2559,10726,1.61,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3401,เมืองอุบลราชธานี              ,Mueang Ubon Ratchathani       ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,76678,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3402,ศรีเมืองใหม่                  ,Si Mueang Mai                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,18034,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3403,โขงเจียม                      ,Khong Chiam                   ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,9762,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3404,เขื่องใน                      ,Khueang Nai                   ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,26480,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3405,เขมราฐ                        ,Khemarat                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,21338,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3407,เดชอุดม                       ,Det Udom                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,54079,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3408,นาจะหลวย                      ,Na Chaluai                    ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,16402,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3409,น้ำยืน                        ,Nam Yuen                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,20867,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3410,บุณฑริก                       ,Boontharik                    ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,26077,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3411,ตระการพืชผล                   ,Trakan Phuet Phon             ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,30149,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3412,กุดข้าวปุ้น                   ,Kut Khaopun                   ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,9527,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3414,ม่วงสามสิบ                    ,Muang Sam Sip                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,21067,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3415,วารินชำราบ                    ,Warin Chamrap                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,50763,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3419,พิบูลมังสาหาร                 ,Phibun Mangsahan              ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,38054,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3420,ตาลสุม                        ,Tan Sum                       ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,7784,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3421,โพธิ์ไทร                      ,Pho Sai                       ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,10787,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3422,สำโรง                         ,Samrong                       ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,13163,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3424,ดอนมดแดง                      ,Don Mot Daeng                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,6874,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3425,สิรินธร                       ,Sirindhorn                    ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,16670,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3426,ทุ่งศรีอุดม                   ,Thung Si Udom                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,7450,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3429,นาเยีย                        ,Na Yia                        ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,7382,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3430,นาตาล                         ,Na Tan                        ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,9527,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3431,เหล่าเสือโก้ก                 ,Lao Suea Kok                  ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,6587,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3432,สว่างวีระวงศ์                 ,Sawang Wirawong               ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,7894,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3433,น้ำขุ่น                       ,Nam Khun                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2555,9277,0,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3401,เมืองอุบลราชธานี              ,Mueang Ubon Ratchathani       ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,79112,3.12,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3402,ศรีเมืองใหม่                  ,Si Mueang Mai                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,18376,1.88,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3403,โขงเจียม                      ,Khong Chiam                   ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,10010,2.51,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3404,เขื่องใน                      ,Khueang Nai                   ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,26827,1.3,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3405,เขมราฐ                        ,Khemarat                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,21817,2.22,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3407,เดชอุดม                       ,Det Udom                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,56426,4.25,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3408,นาจะหลวย                      ,Na Chaluai                    ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,17291,5.28,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3409,น้ำยืน                        ,Nam Yuen                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,21602,3.46,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3410,บุณฑริก                       ,Boontharik                    ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,26980,3.4,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3411,ตระการพืชผล                   ,Trakan Phuet Phon             ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,30619,1.55,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3412,กุดข้าวปุ้น                   ,Kut Khaopun                   ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,9671,1.5,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3414,ม่วงสามสิบ                    ,Muang Sam Sip                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,21455,1.82,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3415,วารินชำราบ                    ,Warin Chamrap                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,51864,2.15,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3419,พิบูลมังสาหาร                 ,Phibun Mangsahan              ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,38776,1.88,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3420,ตาลสุม                        ,Tan Sum                       ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,7899,1.47,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3421,โพธิ์ไทร                      ,Pho Sai                       ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,11039,2.31,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3422,สำโรง                         ,Samrong                       ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,13304,1.07,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3424,ดอนมดแดง                      ,Don Mot Daeng                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,6970,1.39,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3425,สิรินธร                       ,Sirindhorn                    ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,17096,2.52,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3426,ทุ่งศรีอุดม                   ,Thung Si Udom                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,7688,3.14,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3429,นาเยีย                        ,Na Yia                        ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,7622,3.2,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3430,นาตาล                         ,Na Tan                        ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,9694,1.74,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3431,เหล่าเสือโก้ก                 ,Lao Suea Kok                  ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,6729,2.13,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3432,สว่างวีระวงศ์                 ,Sawang Wirawong               ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,8062,2.11,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3433,น้ำขุ่น                       ,Nam Khun                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2556,9694,4.4,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3401,เมืองอุบลราชธานี              ,Mueang Ubon Ratchathani       ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,81116,2.5,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3402,ศรีเมืองใหม่                  ,Si Mueang Mai                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,18848,2.54,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3403,โขงเจียม                      ,Khong Chiam                   ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,10181,1.69,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3404,เขื่องใน                      ,Khueang Nai                   ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,27179,1.3,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3405,เขมราฐ                        ,Khemarat                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,22462,2.91,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3407,เดชอุดม                       ,Det Udom                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,58688,3.93,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3408,นาจะหลวย                      ,Na Chaluai                    ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,17864,3.26,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3409,น้ำยืน                        ,Nam Yuen                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,22173,2.61,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3410,บุณฑริก                       ,Boontharik                    ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,27738,2.77,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3411,ตระการพืชผล                   ,Trakan Phuet Phon             ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,31006,1.26,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3412,กุดข้าวปุ้น                   ,Kut Khaopun                   ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,9871,2.05,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3414,ม่วงสามสิบ                    ,Muang Sam Sip                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,21877,1.95,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3415,วารินชำราบ                    ,Warin Chamrap                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,53069,2.3,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3419,พิบูลมังสาหาร                 ,Phibun Mangsahan              ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,39562,2.01,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3420,ตาลสุม                        ,Tan Sum                       ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,8065,2.08,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3421,โพธิ์ไทร                      ,Pho Sai                       ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,11339,2.68,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3422,สำโรง                         ,Samrong                       ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,13594,2.16,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3424,ดอนมดแดง                      ,Don Mot Daeng                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,7093,1.75,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3425,สิรินธร                       ,Sirindhorn                    ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,17399,1.76,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3426,ทุ่งศรีอุดม                   ,Thung Si Udom                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,7897,2.68,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3429,นาเยีย                        ,Na Yia                        ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,7840,2.82,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3430,นาตาล                         ,Na Tan                        ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,9886,1.96,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3431,เหล่าเสือโก้ก                 ,Lao Suea Kok                  ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,6855,1.86,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3432,สว่างวีระวงศ์                 ,Sawang Wirawong               ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,8236,2.14,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3433,น้ำขุ่น                       ,Nam Khun                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2557,9920,2.3,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3401,เมืองอุบลราชธานี              ,Mueang Ubon Ratchathani       ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,84000,3.56,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3402,ศรีเมืองใหม่                  ,Si Mueang Mai                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,19554,3.75,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3403,โขงเจียม                      ,Khong Chiam                   ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,10428,2.43,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3404,เขื่องใน                      ,Khueang Nai                   ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,27624,1.64,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3405,เขมราฐ                        ,Khemarat                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,23167,3.14,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3407,เดชอุดม                       ,Det Udom                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,60686,3.4,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3408,นาจะหลวย                      ,Na Chaluai                    ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,18528,3.72,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3409,น้ำยืน                        ,Nam Yuen                      ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,22628,2.05,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3410,บุณฑริก                       ,Boontharik                    ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,28537,2.88,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3411,ตระการพืชผล                   ,Trakan Phuet Phon             ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,31457,1.45,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3412,กุดข้าวปุ้น                   ,Kut Khaopun                   ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,10117,2.49,กรมการปกครอง  กระทรวงมหาดไทย
34,อุบลราชธานี         ,Ubon Ratchathani    ,3414,ม่วงสามสิบ                    ,Muang Sam Sip                 ,2,2,ภาคตะวันออกเฉียงเหนือ,2558,22414,2.45,กรมการปกครอง  กระทรวงมหาดไทย
