ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,HouseholdIncomeRangeKey,HouseholdIncomeRange,HouseholdIncomeRangeEng,Year,TotalHousehold,HouseholdSize2Person,HouseholdSize4Person,HouseholdSize7Person,HouseholdSize8More,,,,
13,ปทุมธานี            ,Pathum Thani        ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,0,0,0,0,0
13,ปทุมธานี            ,Pathum Thani        ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,0,0,0,0,0
13,ปทุมธานี            ,Pathum Thani        ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,13831,6.2,0,0,0
13,ปทุมธานี            ,Pathum Thani        ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,38050,15.3,1.9,0,0
13,ปทุมธานี            ,Pathum Thani        ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,232122,56.7,41,30,0
13,ปทุมธานี            ,Pathum Thani        ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,157879,17.4,43.9,40.9,22.6
13,ปทุมธานี            ,Pathum Thani        ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,44275,3.9,9,27.5,44.3
13,ปทุมธานี            ,Pathum Thani        ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,11712,0.5,4.2,1.5,33.1,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,425,0.4,0,0,0,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,0,0,0,0,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,4157,2.9,0,2.9,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,24461,19.3,3.9,2.4,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,34968,19.4,17.2,2,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,90324,38.2,46.9,32.7,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,54604,15.3,23.5,45.3,68.2
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,14416,4.5,5.2,11.6,31.8
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,3821,0,3.3,3,0,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,649,0,0.8,0,0,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,483,0.4,0,0,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,7561,5.9,0,0,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,28195,20.5,2.5,0,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,42795,25.5,9.8,5.2,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,92698,36.3,38.4,31.1,28.7
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,50205,6.2,27.7,41.9,37.5
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,32699,4.5,19,21.8,33.8
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,2379,0.7,1.8,0,0,,
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,1089,1.1,1.2,2.3,0,,
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,2347,5.1,1.8,0,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,4518,11.9,1.5,0,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,12913,24.8,13.1,0,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,11873,16.4,14.9,8.7,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,23228,24.2,31,30.1,19
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,13739,8.5,18.9,28.2,35.5
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,11558,5.8,15.8,25.8,45.5
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,2048,2.2,1.8,5,0,,
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,124,0.3,0,0,0,,
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,1691,4.5,0,0,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,6992,15.4,3.4,1.5,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,16144,31.9,12.6,4,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,11736,16.8,12.6,11.3,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,25878,21.8,39.9,38,52.1
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,11538,5.3,19.3,24.8,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,6649,4,8.7,15.4,47.9
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,1826,0,3.5,5,0,,
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,4838,1.7,2.1,2.4,0,,
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,737,0.6,0,0,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,13089,9,1.1,2.3,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,50601,32.2,10.4,0.9,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,40943,16.2,17.3,14.1,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,89262,25,46.4,47.2,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,35763,9.9,15.4,25,100
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,12434,3.9,5.4,8.1,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,3831,1.6,2,0,0,,
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2560,0,0,0,0,0,,
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2560,2967,2.4,0,0,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2560,16737,12.6,1.5,0,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2560,53540,31.8,15.6,1.4,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2560,42509,17.8,18.3,12.4,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2560,93464,26.8,44,62.2,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2560,24784,6.4,12.4,17.1,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2560,11030,2.1,6.8,6.9,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2560,1463,0.1,1.4,0,0,,
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,475,0,0,3.7,0,,
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,901,2.3,0.8,0,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,3106,9.1,1.7,0,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,8109,23,4.2,2,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,12209,24,18.1,0,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,23309,28.1,36.6,35.8,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,12833,6.6,19.5,36.8,42.8
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,9023,5.3,14.8,19.2,57.2
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,1999,1.5,4.3,2.5,0,,
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,546,0.7,1.3,0,0,,
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,1160,3.9,0.7,0,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,1235,5,0,0,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,9328,24.6,9,6.8,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,11342,24.3,15.7,9.3,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,22975,27.7,42,40.1,25
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,10805,7.8,20.3,25.4,49.7
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,5589,3.3,9.9,16.7,25.3
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,1157,2.7,1.1,1.7,0,,
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,566,0,0.3,2.2,0,,
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,1520,3.2,0,0,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,5635,11.6,0.3,0,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,21877,34.5,9.5,2.9,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,26409,21.7,27.3,10.8,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,34450,18.7,38,31.9,14.6
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,14267,5.9,10.6,30.4,68.9
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,10465,3.1,11.1,17.7,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,2926,1.2,2.9,4.1,16.5,,
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,602,0,1.1,1,0,,
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,1027,2.3,0,0,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,7590,14.1,3.1,0,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,23144,34.1,18.2,2.4,15.8
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,18629,15,23.3,15.5,28.9
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,30010,23,34.4,38.8,10.6
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,11150,4.1,14,23.9,15.8
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,7314,6.5,5.3,15.2,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,1397,0.9,0.6,3.2,28.9,,
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,0.1,0.2,0,0,0,,
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,0,0,0,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,0.2,0.3,0,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,2.3,3.3,0.8,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,10.8,12.3,11.1,0.7,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,53,61.8,38,40.2,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,26.8,19.6,41.8,28.7,100
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,6.5,2.6,7.9,28.1,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,0.3,0,0.4,2.2,0,,
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,0.5,0.7,0,0,0,,
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,0,0,0,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,0.6,0.9,0,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,6.3,9.1,1.8,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,16.4,21.4,7.9,6.3,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,39.4,42.6,36.9,21.8,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,28.8,22.2,37.7,50.6,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,7.8,3,14.7,21.3,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0.3,0,0.9,0,0,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,388,0.5,0,0,0,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,1477,1.9,0,0,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,6472,8.5,0,0,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,34997,32.4,10.7,10.9,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,35750,23,21.4,11.7,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,54765,21.8,41.4,34.2,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,22390,7.8,14.1,25.7,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,12959,2.2,11.4,12.6,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,3392,1.8,1.1,4.9,0,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,1565,2.1,0.8,3.5,0,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,690,3.5,9,7.6,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,5042,12.4,21.4,24.4,37.5
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,25219,37.8,44.7,39.1,36
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,25684,19.6,10.8,14.2,26.5
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,0,0,0,0,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,22372,5.2,1.6,0,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,13603,1.4,0,1.5,0
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,7223,1.9,0.6,3.9,0,,
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,0,0,0,0,0,,
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,897,2.5,0,0,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,2461,6.7,0,0,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,14764,27.5,14.8,0.7,18.1
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,17656,23.9,22.5,15.9,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,29127,25.9,37.9,60.9,70.1
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,9803,11.1,14.4,10,11.9
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,5495,2.3,10.2,12.1,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,194,0.2,0.2,0.4,0,,
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,760,1.1,0.8,0,0,,
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,839,1.9,0,0,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,2997,6.8,0,0,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,11689,21.8,4.8,2.2,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,16866,21.2,17.5,8,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,35622,29.6,43.7,52.5,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,16741,14.3,22.7,16,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,5982,3.1,7,17.3,0
23,ตราด                ,Trat                ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,1894,0.3,3.5,3.9,0,,
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,0,0,0,0,0,,
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,0,0,0,0,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,1161,1.2,0,0,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,14769,14.4,1.3,0,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,30633,19.4,10.6,9.3,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,69880,36.5,38.8,12.3,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,60304,15.5,29.4,54.4,0
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,7990,11.2,14.3,18.9,100
24,ฉะเชิงเทรา          ,Chachoengsao        ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,215237,,5.4,5,,,
